id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.5177630,626100000014960,2013,Bouwvergunning verleend,"gezondheidszorgfunctie, woonfunctie",53,68,12,"POLYGON Z ((90740.27099999999 459713.152 0, 90732.378 459703.98 0, 90722.22100000001 459712.721 0, 90738.85400000001 459732.049 0, 90760.45699999999 459713.459 0, 90751.716 459703.302 0, 90740.27099999999 459713.152 0))"
pand.5177810,626100000015185,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((90017.19500000001 458749.396 0, 90025.51700000001 458755.465 0, 90029.111 458750.537 0, 90025.637 458748.003 0, 90030.764 458740.974 0, 90025.916 458737.438 0, 90017.19500000001 458749.396 0))"
pand.5177843,626100000015226,2018,Bouwvergunning verleend,"bijeenkomstfunctie, industriefunctie, winkelfunctie",966,966,1,"POLYGON Z ((89648.334 459169.004 0, 89683.65300000001 459198.054 0, 89690.239 459189.973 0, 89681.69899999999 459183.014 0, 89688.93700000001 459174.133 0, 89689.889 459174.909 0, 89703.21799999999 459158.554 0, 89694.81200000001 459151.704 0, 89691.37699999999 459155.919 0, 89687.504 459152.763 0, 89681.05899999999 459160.671 0, 89684.93700000001 459163.832 0, 89681.53200000001 459168.01 0, 89682.424 459168.737 0, 89675.175 459177.632 0, 89654.821 459161.044 0, 89648.334 459169.004 0))"
pand.5177848,626100000015261,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89665.069 459386.485 0, 89668.423 459383.081 0, 89663.401 459378.133 0, 89660.04700000001 459381.538 0, 89665.069 459386.485 0))"
pand.5177883,626100000015304,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89617.94500000001 458876.852 0, 89616.515 458875.511 0, 89612.614 458879.839 0, 89614.07000000001 458881.151 0, 89617.94500000001 458876.852 0))"
pand.5177888,626100000015314,2019,Bouwvergunning verleend,woonfunctie,122,205,14,"POLYGON Z ((89127.875 457627.81 0, 89130.72100000001 457630.912 0, 89131.683 457631.166 0, 89133.205 457631.822 0, 89134.727 457632.479 0, 89136.97100000001 457634.075 0, 89138.46400000001 457635.136 0, 89139.329 457636.173 0, 89141.486 457634.373 0, 89143.22 457636.266 0, 89141.141 457638.171 0, 89141.83500000001 457638.929 0, 89142.302 457639.667 0, 89143.208 457641.215 0, 89143.51300000001 457641.735 0, 89144.24400000001 457642.984 0, 89149.83100000001 457649.219 0, 89152.175 457647.118 0, 89174.928 457627.481 0, 89169.34 457625.382 0, 89151.798 457605.94 0, 89147.917 457609.442 0, 89147.56600000001 457609.052 0, 89131.143 457623.869 0, 89131.626 457624.403 0, 89127.875 457627.81 0))"
pand.5177889,626100000015315,2019,Bouwvergunning verleend,woonfunctie,203,203,1,"POLYGON Z ((89501.535 458506.792 0, 89493.16800000001 458496.481 0, 89492.061 458495.16 0, 89486.28999999999 458499.902 0, 89495.861 458511.549 0, 89501.535 458506.792 0))"
pand.5177890,626100000015316,2019,Bouwvergunning verleend,woonfunctie,209,209,1,"POLYGON Z ((89493.16800000001 458496.481 0, 89501.535 458506.792 0, 89502.856 458508.466 0, 89508.686 458503.619 0, 89498.81600000001 458491.749 0, 89493.16800000001 458496.481 0))"
pand.5177891,626100000015317,2019,Bouwvergunning verleend,woonfunctie,203,203,1,"POLYGON Z ((89521.736 458490.063 0, 89513.486 458479.723 0, 89512.348 458478.378 0, 89506.546 458483.164 0, 89516.05 458494.688 0, 89521.736 458490.063 0))"
pand.5177892,626100000015319,2019,Bouwvergunning verleend,woonfunctie,209,209,1,"POLYGON Z ((89513.486 458479.723 0, 89521.736 458490.063 0, 89523.11599999999 458491.766 0, 89529.03200000001 458486.975 0, 89519.121 458475.031 0, 89513.486 458479.723 0))"
pand.5177893,626100000015321,2019,Bouwvergunning verleend,woonfunctie,237,237,1,"POLYGON Z ((89567.295 458477.594 0, 89577.893 458490.431 0, 89584.05100000001 458485.347 0, 89573.378 458472.419 0, 89567.295 458477.594 0))"
pand.5177894,626100000015323,2019,Bouwvergunning verleend,woonfunctie,203,203,1,"POLYGON Z ((89542.008 458473.346 0, 89533.817 458462.947 0, 89532.67999999999 458461.607 0, 89526.83900000001 458466.413 0, 89536.363 458477.99 0, 89542.008 458473.346 0))"
pand.5177895,626100000015325,2019,Bouwvergunning verleend,woonfunctie,237,237,1,"POLYGON Z ((89545.791 458451.511 0, 89556.447 458464.406 0, 89562.61199999999 458459.312 0, 89551.96400000001 458446.427 0, 89545.791 458451.511 0))"
pand.5177896,626100000015327,2019,Bouwvergunning verleend,woonfunctie,209,209,1,"POLYGON Z ((89539.427 458458.336 0, 89533.817 458462.947 0, 89542.008 458473.346 0, 89543.387 458474.991 0, 89549.16 458470.149 0, 89539.427 458458.336 0))"
pand.5177897,626100000015329,2019,Bouwvergunning verleend,woonfunctie,203,203,1,"POLYGON Z ((89555.87 458489.848 0, 89564.266 458500.188 0, 89565.382 458501.539 0, 89571.20600000001 458496.73 0, 89561.53599999999 458484.972 0, 89555.87 458489.848 0))"
pand.5177898,626100000015331,2019,Bouwvergunning verleend,woonfunctie,121,221,14,"POLYGON Z ((89493.65399999999 458400.453 0, 89512.069 458422.976 0, 89539.607 458400.462 0, 89521.077 458377.798 0, 89493.65399999999 458400.453 0))"
pand.5177899,626100000015333,2019,Bouwvergunning verleend,woonfunctie,209,209,1,"POLYGON Z ((89513.97500000001 458521.613 0, 89508.254 458526.512 0, 89518.02099999999 458538.349 0, 89523.624 458533.725 0, 89515.345 458523.297 0, 89513.97500000001 458521.613 0))"
pand.5177900,626100000015335,2019,Bouwvergunning verleend,woonfunctie,259,259,1,"POLYGON Z ((89616.15700000001 458513.924 0, 89628.86900000001 458528.112 0, 89634.738 458522.854 0, 89621.91 458508.536 0, 89616.15700000001 458513.924 0))"
pand.5177901,626100000015337,2019,Bouwvergunning verleend,woonfunctie,203,203,1,"POLYGON Z ((89520.942 458518.661 0, 89515.345 458523.297 0, 89523.624 458533.725 0, 89524.71000000001 458535.077 0, 89530.55499999999 458530.213 0, 89520.942 458518.661 0))"
pand.5177902,626100000015339,2019,Bouwvergunning verleend,woonfunctie,259,259,1,"POLYGON Z ((89596.605 458530.021 0, 89609.405 458544.18 0, 89615.173 458538.966 0, 89602.389 458524.825 0, 89601.55899999999 458525.575 0, 89596.605 458530.021 0))"
pand.5177903,626100000015341,2019,Bouwvergunning verleend,woonfunctie,209,209,1,"POLYGON Z ((89534.251 458504.866 0, 89528.38400000001 458509.682 0, 89538.152 458521.583 0, 89543.87 458516.889 0, 89535.679 458506.549 0, 89534.251 458504.866 0))"
pand.5177904,626100000015343,2019,Bouwvergunning verleend,woonfunctie,259,259,1,"POLYGON Z ((89577.11199999999 458546.119 0, 89589.765 458560.248 0, 89595.644 458554.983 0, 89582.923 458540.777 0, 89582.53599999999 458541.124 0, 89577.11199999999 458546.119 0))"
pand.5177905,626100000015345,2019,Bouwvergunning verleend,woonfunctie,203,203,1,"POLYGON Z ((89541.36199999999 458501.892 0, 89535.679 458506.549 0, 89543.87 458516.889 0, 89545.015 458518.358 0, 89550.916 458513.503 0, 89541.36199999999 458501.892 0))"
pand.5177906,626100000015347,2019,Bouwvergunning verleend,woonfunctie,259,259,1,"POLYGON Z ((89557.69899999999 458562.132 0, 89570.338 458576.268 0, 89576.09600000001 458571.12 0, 89563.342 458556.855 0, 89557.69899999999 458562.132 0))"
pand.5177907,626100000015349,2019,Bouwvergunning verleend,woonfunctie,209,209,1,"POLYGON Z ((89554.486 458488.182 0, 89548.715 458492.92 0, 89558.541 458504.888 0, 89564.266 458500.188 0, 89555.87 458489.848 0, 89554.486 458488.182 0))"
pand.5177908,626100000015351,2019,Bouwvergunning verleend,woonfunctie,259,259,1,"POLYGON Z ((89538.125 458578.376 0, 89550.76300000001 458592.461 0, 89556.60000000001 458587.224 0, 89543.799 458572.958 0, 89538.125 458578.376 0))"
pand.9071978,1916100000368298,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((86185.09299999999 455574.501 0, 86187.106 455571.898 0, 86181.68799999999 455567.812 0, 86179.70699999999 455570.439 0, 86181.20299999999 455571.567 0, 86185.09299999999 455574.501 0))"
pand.9470334,599100100015701,2016,Bouwvergunning verleend,kantoorfunctie,24,24,1,"POLYGON Z ((72340.234 436969.64 0, 72342.164 436971.938 0, 72348.292 436966.792 0, 72346.363 436964.494 0, 72340.234 436969.64 0))"
pand.9470335,599100100015702,2016,Bouwvergunning verleend,kantoorfunctie,24,24,1,"POLYGON Z ((72260.342 437036.719 0, 72262.27099999999 437039.017 0, 72268.39999999999 437033.871 0, 72266.47 437031.573 0, 72260.342 437036.719 0))"
pand.9470336,599100100015703,2016,Bouwvergunning verleend,kantoorfunctie,24,24,1,"POLYGON Z ((72194.255 437090.921 0, 72196.185 437093.22 0, 72202.31299999999 437088.074 0, 72200.38400000001 437085.776 0, 72194.255 437090.921 0))"
pand.9470337,599100100015704,2016,Bouwvergunning verleend,kantoorfunctie,24,24,1,"POLYGON Z ((72161.246 437127.812 0, 72163.17600000001 437130.11 0, 72169.304 437124.964 0, 72167.375 437122.666 0, 72161.246 437127.812 0))"
pand.9470338,599100100015705,2016,Bouwvergunning verleend,kantoorfunctie,24,24,1,"POLYGON Z ((72048.44 437228.717 0, 72050.36900000001 437231.015 0, 72056.49800000001 437225.87 0, 72054.568 437223.571 0, 72048.44 437228.717 0))"
pand.9470375,599100100015760,2016,Bouwvergunning verleend,woonfunctie,28,35,22,"POLYGON Z ((92518.887 436500.996 0, 92513.23 436495.41 0, 92513.32000000001 436495.26 0, 92503.87 436486.38 0, 92498.107 436492.113 0, 92496.36900000001 436493.97 0, 92499.99000000001 436497.35 0, 92501 436498.17 0, 92501.14999999999 436498.17 0, 92511.88099999999 436508.55 0, 92518.887 436500.996 0))"
pand.9470411,599100100015797,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((87499.79700000001 441910.285 0, 87564.91 441951.944 0, 87574.342 441937.203 0, 87514.38 441898.84 0, 87499.79700000001 441910.285 0))"
pand.9470432,599100100015818,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89463.387 438570.3 0, 89466.476 438579.926 0, 89472.037 438578.142 0, 89468.948 438568.516 0, 89463.387 438570.3 0))"
pand.9470433,599100100015819,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89457.827 438572.084 0, 89460.916 438581.711 0, 89466.476 438579.926 0, 89463.387 438570.3 0, 89457.827 438572.084 0))"
pand.9470434,599100100015820,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89452.266 438573.869 0, 89455.355 438583.495 0, 89460.916 438581.711 0, 89457.827 438572.084 0, 89452.266 438573.869 0))"
pand.9470435,599100100015821,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89446.696 438575.656 0, 89449.785 438585.282 0, 89455.355 438583.495 0, 89452.266 438573.869 0, 89446.696 438575.656 0))"
pand.9470436,599100100015822,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89435.864 438589.749 0, 89441.291 438588.008 0, 89438.202 438578.381 0, 89432.77499999999 438580.123 0, 89435.864 438589.749 0))"
pand.9470437,599100100015823,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89427.34699999999 438581.864 0, 89430.436 438591.491 0, 89435.864 438589.749 0, 89432.77499999999 438580.123 0, 89427.34699999999 438581.864 0))"
pand.9470457,599100100015843,2018,Bouwvergunning verleend,woonfunctie,146,146,1,"POLYGON Z ((89448.171 438541.206 0, 89453.674 438539.44 0, 89450.58500000001 438529.813 0, 89445.08199999999 438531.579 0, 89448.171 438541.206 0))"
pand.9470458,599100100015844,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((89442.667 438542.972 0, 89448.171 438541.206 0, 89444.96000000001 438531.198 0, 89439.45600000001 438532.964 0, 89442.667 438542.972 0))"
pand.9470459,599100100015845,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89437.164 438544.738 0, 89442.667 438542.972 0, 89439.57799999999 438533.345 0, 89434.075 438535.111 0, 89437.164 438544.738 0))"
pand.9470460,599100100015846,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89431.66 438546.504 0, 89437.164 438544.738 0, 89434.075 438535.111 0, 89428.571 438536.877 0, 89431.66 438546.504 0))"
pand.9470461,599100100015847,2018,Bouwvergunning verleend,woonfunctie,140,140,1,"POLYGON Z ((89426.156 438548.27 0, 89431.66 438546.504 0, 89428.571 438536.877 0, 89423.067 438538.643 0, 89426.156 438548.27 0))"
pand.9470462,599100100015848,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((89417.442 438540.028 0, 89420.65300000001 438550.036 0, 89426.156 438548.27 0, 89422.94500000001 438538.262 0, 89417.442 438540.028 0))"
pand.9470463,599100100015849,2018,Bouwvergunning verleend,woonfunctie,146,146,1,"POLYGON Z ((89417.564 438540.409 0, 89412.05100000001 438542.178 0, 89412.845 438544.654 0, 89410.94100000001 438545.265 0, 89412.163 438549.074 0, 89414.067 438548.463 0, 89415.14 438551.805 0, 89420.65300000001 438550.036 0, 89417.564 438540.409 0))"
pand.9470467,599100100015853,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89428.107 438566.935 0, 89427.485 438565.034 0, 89424.633 438565.967 0, 89425.255 438567.868 0, 89428.107 438566.935 0))"
pand.9470468,599100100015854,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89462.34299999999 438553.633 0, 89461.41 438550.781 0, 89459.50900000001 438551.403 0, 89460.442 438554.254 0, 89462.34299999999 438553.633 0))"
pand.9470469,599100100015855,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89426.325 438563.836 0, 89425.70299999999 438561.935 0, 89422.852 438562.867 0, 89423.474 438564.768 0, 89426.325 438563.836 0))"
pand.9470470,599100100015856,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89429.17600000001 438562.903 0, 89428.55499999999 438561.002 0, 89425.70299999999 438561.935 0, 89426.325 438563.836 0, 89429.17600000001 438562.903 0))"
pand.9470471,599100100015857,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89434.746 438562.832 0, 89435.357 438564.736 0, 89438.21400000001 438563.819 0, 89437.603 438561.915 0, 89434.746 438562.832 0))"
pand.9470472,599100100015858,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89438.21400000001 438563.819 0, 89441.07000000001 438562.903 0, 89440.459 438560.999 0, 89437.603 438561.915 0, 89438.21400000001 438563.819 0))"
pand.9470473,599100100015859,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89437.16 438560.292 0, 89436.538 438558.391 0, 89433.68700000001 438559.323 0, 89434.30899999999 438561.224 0, 89437.16 438560.292 0))"
pand.9470474,599100100015860,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89440.011 438559.359 0, 89439.39 438557.458 0, 89436.538 438558.391 0, 89437.16 438560.292 0, 89440.011 438559.359 0))"
pand.9470475,599100100015861,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89450.124 438557.897 0, 89450.735 438559.802 0, 89453.591 438558.885 0, 89452.98 438556.981 0, 89450.124 438557.897 0))"
pand.9470476,599100100015862,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89453.591 438558.885 0, 89456.448 438557.968 0, 89455.837 438556.064 0, 89452.98 438556.981 0, 89453.591 438558.885 0))"
pand.9470477,599100100015863,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89450.84600000001 438555.815 0, 89450.22500000001 438553.914 0, 89447.37300000001 438554.847 0, 89447.995 438556.747 0, 89450.84600000001 438555.815 0))"
pand.9470478,599100100015864,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((89447.995 438556.747 0, 89447.37300000001 438554.847 0, 89444.522 438555.779 0, 89445.144 438557.68 0, 89447.995 438556.747 0))"
pand.9470523,599100100015911,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((77060.152 433977.548 0, 77051.697 433950.677 0, 77042.63499999999 433953.528 0, 77051.09 433980.399 0, 77060.152 433977.548 0))"
pand.9470525,599100100015913,2016,Bouwvergunning verleend,winkelfunctie,4767,4767,1,"POLYGON Z ((92022.406 430930.495 0, 92007.261 430873.477 0, 91978.371 430871.833 0, 91983.68799999999 430891.852 0, 91982.09299999999 430892.276 0, 91983.094 430896.045 0, 91984.689 430895.621 0, 91994.54399999999 430932.722 0, 92007.649 430929.241 0, 92008.933 430934.073 0, 92022.406 430930.495 0))"
pand.9470580,599100100015973,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((80212.076 433048.279 0, 80217.227 433031.334 0, 80213.974 433030.345 0, 80208.823 433047.29 0, 80212.076 433048.279 0))"
pand.9470790,599100100016193,2016,Bouwvergunning verleend,woonfunctie,382,382,1,"POLYGON Z ((94747.15700000001 440954.666 0, 94762.649 440960.345 0, 94767.261 440947.763 0, 94751.769 440942.084 0, 94747.15700000001 440954.666 0))"
pand.9470793,599100100016196,2016,Bouwvergunning verleend,woonfunctie,49,75,38,"POLYGON Z ((90829.92999999999 435872.59 0, 90826.689 435858.97 0, 90800.554 435864.987 0, 90799.88099999999 435862.064 0, 90801.111 435861.781 0, 90800 435856.957 0, 90795.91 435857.899 0, 90800.83500000001 435879.289 0, 90829.92999999999 435872.59 0))"
pand.9470798,599100100016201,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((60701.116 442101.519 0, 60704.522 442090.24 0, 60682.078 442083.461 0, 60678.671 442094.74 0, 60701.116 442101.519 0))"
pand.9470825,599100100016229,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((90281.868 440051.001 0, 90283.731 440048.038 0, 90280.948 440046.289 0, 90279.08500000001 440049.252 0, 90281.868 440051.001 0))"
pand.9470826,599100100016230,2016,Bouwvergunning verleend,woonfunctie,394,394,1,"POLYGON Z ((90292.121 440053.311 0, 90299.262 440041.948 0, 90287.05499999999 440034.277 0, 90283.628 440039.732 0, 90281.78999999999 440038.577 0, 90278.077 440044.485 0, 90292.121 440053.311 0))"
pand.9470858,599100100016293,2016,Bouwvergunning verleend,woonfunctie,383,383,1,"POLYGON Z ((94635.389 440915.871 0, 94645.99800000001 440919.76 0, 94647.351 440916.07 0, 94643.97100000001 440914.831 0, 94646.659 440907.499 0, 94640.462 440905.227 0, 94642.035 440900.936 0, 94635.27499999999 440898.458 0, 94634.803 440899.744 0, 94633.77099999999 440899.366 0, 94632.63499999999 440902.464 0, 94631.602 440902.086 0, 94630.25999999999 440905.747 0, 94631.292 440906.126 0, 94630.15700000001 440909.224 0, 94636.917 440911.702 0, 94635.389 440915.871 0))"
pand.9470932,599100100016454,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((62585.267 441321.551 0, 62585.455 441319.801 0, 62580.086 441319.223 0, 62579.898 441320.973 0, 62567.172 441319.604 0, 62566.65 441324.456 0, 62579.376 441325.825 0, 62578.941 441329.872 0, 62586 441330.631 0, 62586.218 441328.608 0, 62589.101 441328.918 0, 62589.319 441326.895 0, 62595.284 441327.536 0, 62595.806 441322.684 0, 62585.267 441321.551 0))"
pand.9470933,599100100016455,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((90607.49000000001 442104.82 0, 90607.49000000001 442122.43 0, 90613.442 442122.43 0, 90613.442 442104.82 0, 90607.49000000001 442104.82 0))"
pand.9470940,599100100016464,2016,Bouwvergunning verleend,"bijeenkomstfunctie, woonfunctie",51,525,346,"POLYGON Z ((93235.515 436817.898 0, 93247.95299999999 436806.31 0, 93235.649 436793.103 0, 93238.72199999999 436790.24 0, 93232.587 436783.655 0, 93233.663 436782.653 0, 93211.849 436759.241 0, 93210.773 436760.243 0, 93204.63800000001 436753.658 0, 93201.565 436756.521 0, 93192.022 436746.278 0, 93179.584 436757.866 0, 93189.12699999999 436768.109 0, 93186.054 436770.972 0, 93192.189 436777.557 0, 93191.114 436778.559 0, 93212.928 436801.972 0, 93214.003 436800.97 0, 93220.13800000001 436807.555 0, 93223.211 436804.692 0, 93235.515 436817.898 0))"
pand.9471001,599100100016525,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((90334.82000000001 439984.344 0, 90339.909 439987.522 0, 90346.266 439977.344 0, 90341.177 439974.166 0, 90334.82000000001 439984.344 0))"
pand.9471103,599100100016629,2017,Bouwvergunning verleend,industriefunctie,118,1662,2,"POLYGON Z ((89317.3 436253.78 0, 89307.19899999999 436283.933 0, 89304.355 436282.98 0, 89298.319 436300.996 0, 89317.283 436307.349 0, 89333.42 436259.18 0, 89317.3 436253.78 0))"
pand.9471111,599100100016637,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((76460.13 435751.05 0, 76463.784 435758.156 0, 76466.81 435756.606 0, 76463.16800000001 435749.483 0, 76460.13 435751.05 0))"
pand.9471112,599100100016638,2017,Bouwvergunning verleend,woonfunctie,540,540,1,"POLYGON Z ((94726.836 440893.023 0, 94728.773 440887.737 0, 94727.985 440887.448 0, 94729.798 440882.5 0, 94729.04700000001 440882.225 0, 94730.183 440879.127 0, 94722.766 440876.408 0, 94720.75199999999 440881.9 0, 94714.499 440879.608 0, 94709.50900000001 440893.222 0, 94720.06200000001 440897.091 0, 94720.355 440896.293 0, 94724.223 440897.711 0, 94726.04700000001 440892.734 0, 94726.836 440893.023 0))"
pand.9471118,599100100016644,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((92470.015 438680.795 0, 92539.68799999999 438636.988 0, 92537.038 438632.749 0, 92467.36500000001 438676.555 0, 92470.015 438680.795 0))"
pand.9471119,599100100016645,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((92423.307 438710.162 0, 92467.753 438682.217 0, 92465.071 438677.997 0, 92420.625 438705.942 0, 92423.307 438710.162 0))"
pand.9471218,599100100016746,2017,Bouwvergunning verleend,woonfunctie,380,380,1,"POLYGON Z ((94834.193 440929.86 0, 94835.72500000001 440925.682 0, 94832.007 440924.319 0, 94832.83199999999 440922.066 0, 94828.194 440920.366 0, 94825.837 440926.797 0, 94823.997 440926.123 0, 94820.36599999999 440936.028 0, 94816.516 440934.617 0, 94815.209 440938.185 0, 94822.382 440940.815 0, 94823.56600000001 440937.585 0, 94827.66 440939.085 0, 94828.609 440936.494 0, 94829.548 440936.838 0, 94830.72900000001 440933.617 0, 94833.414 440934.601 0, 94835.038 440930.17 0, 94834.193 440929.86 0))"
pand.9471220,599100100016748,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((94307.761 432101.84 0, 94309.014 432098.465 0, 94303.857 432096.552 0, 94302.605 432099.927 0, 94307.761 432101.84 0))"
pand.9471225,599100100016753,2016,Bouwvergunning verleend,woonfunctie,148,148,1,"POLYGON Z ((90342.90399999999 435895.519 0, 90342.492 435889.493 0, 90332.72500000001 435890.16 0, 90329.88099999999 435890.355 0, 90330.29300000001 435896.381 0, 90333.137 435896.186 0, 90342.90399999999 435895.519 0))"
pand.9471227,599100100016757,2017,Bouwvergunning verleend,woonfunctie,403,403,1,"POLYGON Z ((90280.32000000001 439965.902 0, 90269.818 439956.48 0, 90268.546 439958.503 0, 90266.47199999999 439957.2 0, 90262.901 439962.881 0, 90266.45699999999 439965.116 0, 90263.845 439969.273 0, 90278.251 439978.326 0, 90280.864 439974.169 0, 90286.367 439977.628 0, 90289.93799999999 439971.946 0, 90285.308 439969.037 0, 90285.342 439968.939 0, 90285.37300000001 439968.84 0, 90285.401 439968.74 0, 90285.425 439968.638 0, 90285.44500000001 439968.537 0, 90285.462 439968.434 0, 90285.47500000001 439968.331 0, 90285.485 439968.228 0, 90285.49099999999 439968.124 0, 90285.49400000001 439968.02 0, 90285.493 439967.916 0, 90285.489 439967.812 0, 90285.481 439967.709 0, 90285.469 439967.606 0, 90285.454 439967.503 0, 90285.435 439967.401 0, 90285.413 439967.299 0, 90285.387 439967.199 0, 90285.35799999999 439967.099 0, 90285.325 439967 0, 90285.289 439966.903 0, 90285.25 439966.807 0, 90285.20699999999 439966.712 0, 90285.16099999999 439966.619 0, 90285.11199999999 439966.527 0, 90285.06 439966.437 0, 90285.005 439966.349 0, 90284.946 439966.263 0, 90284.88499999999 439966.179 0, 90284.821 439966.098 0, 90284.754 439966.018 0, 90284.685 439965.941 0, 90284.613 439965.866 0, 90284.538 439965.794 0, 90284.461 439965.725 0, 90284.38099999999 439965.658 0, 90284.299 439965.594 0, 90284.215 439965.532 0, 90284.129 439965.474 0, 90284.042 439965.419 0, 90283.952 439965.367 0, 90283.86 439965.318 0, 90283.76700000001 439965.272 0, 90283.67200000001 439965.229 0, 90283.576 439965.19 0, 90283.47900000001 439965.154 0, 90283.38 439965.121 0, 90283.28 439965.092 0, 90283.17999999999 439965.066 0, 90283.07799999999 439965.044 0, 90282.976 439965.025 0, 90282.87300000001 439965.01 0, 90282.77 439964.998 0, 90282.666 439964.99 0, 90282.56299999999 439964.986 0, 90282.459 439964.985 0, 90282.355 439964.987 0, 90282.251 439964.994 0, 90282.148 439965.003 0, 90282.045 439965.017 0, 90281.942 439965.034 0, 90281.84 439965.054 0, 90281.739 439965.078 0, 90281.639 439965.106 0, 90281.53999999999 439965.137 0, 90281.442 439965.171 0, 90281.345 439965.208 0, 90281.25 439965.249 0, 90281.156 439965.294 0, 90281.06299999999 439965.341 0, 90280.973 439965.392 0, 90280.88400000001 439965.445 0, 90280.79700000001 439965.502 0, 90280.712 439965.562 0, 90280.629 439965.625 0, 90280.548 439965.69 0, 90280.47 439965.758 0, 90280.394 439965.829 0, 90280.32000000001 439965.902 0))"
pand.1091798,599100100014825,2015,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((72975.192 440531.77 0, 72987.46799999999 440540.39 0, 72983.88099999999 440545.499 0, 73032.984 440579.979 0, 73045.455 440562.22 0, 72996.351 440527.74 0, 72993.215 440532.206 0, 72980.939 440523.586 0, 72975.192 440531.77 0))"
pand.1091799,599100100014826,2015,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((73005.405 440526.601 0, 73031.18399999999 440544.703 0, 73036.356 440537.337 0, 73010.577 440519.235 0, 73005.405 440526.601 0))"
pand.1091800,599100100014827,2015,Bouwvergunning verleend,woonfunctie,415,415,1,"POLYGON Z ((72986.545 440505.162 0, 72995.64200000001 440511.549 0, 72995.223 440512.145 0, 72996.86 440513.294 0, 72997.27800000001 440512.699 0, 73006.375 440519.086 0, 73010.558 440513.128 0, 73010.984 440513.427 0, 73013.553 440509.769 0, 73013.12699999999 440509.47 0, 73014.144 440508.022 0, 73007.113 440503.084 0, 73006.992 440502.999 0, 73005.497 440505.127 0, 72999.64999999999 440501.021 0, 73001.742 440498.042 0, 72999.189 440496.249 0, 72998.591 440497.1 0, 72994.315 440494.097 0, 72986.545 440505.162 0))"
pand.1091877,599100100014908,2015,Bouwvergunning verleend,woonfunctie,307,307,1,"POLYGON Z ((89153.27 443457.476 0, 89150.19100000001 443455.083 0, 89147.798 443458.162 0, 89145.666 443456.505 0, 89140.977 443462.537 0, 89152.22 443471.276 0, 89160.959 443460.034 0, 89154.927 443455.345 0, 89153.27 443457.476 0))"
pand.1091899,599100100014931,2015,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((69060.03999999999 445526.412 0, 69056.77800000001 445528.341 0, 69058.70699999999 445531.603 0, 69061.95699999999 445529.681 0, 69060.03999999999 445526.412 0))"
