id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.4747325,518100001760457,2019,Bouw gestart,woonfunctie,134,134,1,"POLYGON Z ((79573.075 451055.562 0, 79575.06600000001 451050.493 0, 79565.342 451046.666 0, 79563.357 451051.718 0, 79573.075 451055.562 0))"
pand.4747326,518100001760459,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79538.948 451033.753 0, 79540.045 451030.96 0, 79537.66899999999 451030.031 0, 79536.572 451032.823 0, 79538.948 451033.753 0))"
pand.4747327,518100001760460,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79555.833 450990.76 0, 79556.92999999999 450987.968 0, 79554.554 450987.038 0, 79553.45699999999 450989.83 0, 79555.833 450990.76 0))"
pand.4747328,518100001760461,2019,Bouw gestart,woonfunctie,131,131,1,"POLYGON Z ((79546.549 450987.127 0, 79548.522 450982.102 0, 79538.77899999999 450978.289 0, 79536.806 450983.313 0, 79546.549 450987.127 0))"
pand.4747329,518100001760462,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79550.789 451003.602 0, 79551.886 451000.81 0, 79549.50999999999 450999.88 0, 79548.413 451002.673 0, 79550.789 451003.602 0))"
pand.4747330,518100001760463,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79554.736 450993.552 0, 79555.833 450990.76 0, 79553.45699999999 450989.83 0, 79552.36 450992.622 0, 79554.736 450993.552 0))"
pand.4747331,518100001760464,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79546.842 451013.652 0, 79547.939 451010.86 0, 79545.56299999999 451009.93 0, 79544.466 451012.723 0, 79546.842 451013.652 0))"
pand.4747332,518100001760465,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79551.886 451000.81 0, 79552.98299999999 450998.018 0, 79550.607 450997.088 0, 79549.50999999999 450999.88 0, 79551.886 451000.81 0))"
pand.4747333,518100001760466,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79547.939 451010.86 0, 79549.03599999999 451008.068 0, 79546.66 451007.138 0, 79545.56299999999 451009.93 0, 79547.939 451010.86 0))"
pand.4747334,518100001760467,2019,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((79544.575 450992.153 0, 79546.549 450987.127 0, 79536.806 450983.313 0, 79534.833 450988.336 0, 79544.575 450992.153 0))"
pand.4747335,518100001760468,2019,Bouw gestart,woonfunctie,131,131,1,"POLYGON Z ((79542.602 450997.178 0, 79544.575 450992.153 0, 79534.833 450988.336 0, 79532.86 450993.36 0, 79542.602 450997.178 0))"
pand.4747336,518100001760469,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79543.992 451020.91 0, 79545.08900000001 451018.118 0, 79542.713 451017.188 0, 79541.61599999999 451019.981 0, 79543.992 451020.91 0))"
pand.4747337,518100001760470,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79558.683 450983.502 0, 79559.78 450980.71 0, 79557.40399999999 450979.78 0, 79556.307 450982.572 0, 79558.683 450983.502 0))"
pand.4747338,518100001760471,2019,Bouw gestart,woonfunctie,147,147,1,"POLYGON Z ((79524.84 451042.403 0, 79515.103 451038.574 0, 79513.13 451043.597 0, 79522.867 451047.428 0, 79524.84 451042.403 0))"
pand.4747339,518100001760472,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79559.78 450980.71 0, 79560.87699999999 450977.917 0, 79558.501 450976.988 0, 79557.40399999999 450979.78 0, 79559.78 450980.71 0))"
pand.4747340,518100001760473,2019,Bouw gestart,woonfunctie,147,147,1,"POLYGON Z ((79550.496 450977.077 0, 79553.171 450970.265 0, 79545.88 450967.353 0, 79545.36500000001 450968.662 0, 79542.935 450967.708 0, 79540.75199999999 450973.265 0, 79550.496 450977.077 0))"
pand.4747341,518100001760474,2019,Bouw gestart,woonfunctie,140,140,1,"POLYGON Z ((79534.708 451017.278 0, 79536.681 451012.253 0, 79526.94100000001 451008.431 0, 79524.96799999999 451013.455 0, 79534.708 451017.278 0))"
pand.4747342,518100001760475,2019,Bouw gestart,woonfunctie,131,131,1,"POLYGON Z ((79532.734 451022.303 0, 79534.708 451017.278 0, 79524.96799999999 451013.455 0, 79522.995 451018.479 0, 79532.734 451022.303 0))"
pand.4747343,518100001760476,2019,Bouw gestart,woonfunctie,134,134,1,"POLYGON Z ((79524.84 451042.403 0, 79526.814 451037.378 0, 79517.076 451033.55 0, 79515.103 451038.574 0, 79524.84 451042.403 0))"
pand.4747344,518100001760477,2019,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((79548.522 450982.102 0, 79550.496 450977.077 0, 79540.75199999999 450973.265 0, 79538.77899999999 450978.289 0, 79548.522 450982.102 0))"
pand.4747345,518100001760478,2019,Bouw gestart,woonfunctie,138,138,1,"POLYGON Z ((79528.787 451032.353 0, 79530.761 451027.328 0, 79521.022 451023.503 0, 79519.049 451028.526 0, 79528.787 451032.353 0))"
pand.4747346,518100001760479,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79536.098 451041.011 0, 79537.19500000001 451038.218 0, 79534.819 451037.289 0, 79533.72199999999 451040.081 0, 79536.098 451041.011 0))"
pand.4747347,518100001760480,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79532.151 451051.061 0, 79533.24800000001 451048.269 0, 79530.872 451047.339 0, 79529.77499999999 451050.131 0, 79532.151 451051.061 0))"
pand.4747348,518100001760481,2019,Bouw gestart,woonfunctie,161,161,1,"POLYGON Z ((79522.867 451047.428 0, 79513.13 451043.597 0, 79511.16099999999 451048.613 0, 79520.897 451052.444 0, 79522.867 451047.428 0))"
pand.4747349,518100001760482,2019,Bouw gestart,woonfunctie,131,131,1,"POLYGON Z ((79530.761 451027.328 0, 79532.734 451022.303 0, 79522.995 451018.479 0, 79521.022 451023.503 0, 79530.761 451027.328 0))"
pand.4747350,518100001760483,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79531.054 451053.853 0, 79532.151 451051.061 0, 79529.77499999999 451050.131 0, 79528.678 451052.923 0, 79531.054 451053.853 0))"
pand.4747351,518100001760484,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79527.65300000001 451062.469 0, 79528.75 451059.677 0, 79526.375 451058.744 0, 79525.27800000001 451061.536 0, 79527.65300000001 451062.469 0))"
pand.4747352,518100001760485,2019,Bouw gestart,woonfunctie,126,126,1,"POLYGON Z ((79538.655 451007.228 0, 79540.628 451002.203 0, 79530.887 450998.384 0, 79528.914 451003.408 0, 79538.655 451007.228 0))"
pand.4747353,518100001760486,2019,Bouw gestart,woonfunctie,124,124,1,"POLYGON Z ((79536.681 451012.253 0, 79538.655 451007.228 0, 79528.914 451003.408 0, 79526.94100000001 451008.431 0, 79536.681 451012.253 0))"
pand.4747354,518100001760487,2019,Bouw gestart,woonfunctie,134,134,1,"POLYGON Z ((79526.814 451037.378 0, 79528.787 451032.353 0, 79519.049 451028.526 0, 79517.076 451033.55 0, 79526.814 451037.378 0))"
pand.4747355,518100001760488,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79542.895 451023.702 0, 79543.992 451020.91 0, 79541.61599999999 451019.981 0, 79540.519 451022.773 0, 79542.895 451023.702 0))"
pand.4747356,518100001760489,2019,Bouw gestart,woonfunctie,169,169,1,"POLYGON Z ((79518.768 451057.865 0, 79520.897 451052.444 0, 79511.16099999999 451048.613 0, 79509.02899999999 451054.04 0, 79518.768 451057.865 0))"
pand.4747357,518100001760490,2019,Bouw gestart,woonfunctie,126,126,1,"POLYGON Z ((79540.628 451002.203 0, 79542.602 450997.178 0, 79532.86 450993.36 0, 79530.887 450998.384 0, 79540.628 451002.203 0))"
pand.4747358,518100001760491,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79540.045 451030.96 0, 79541.14200000001 451028.168 0, 79538.766 451027.239 0, 79537.66899999999 451030.031 0, 79540.045 451030.96 0))"
pand.4747359,518100001760492,2019,Bouw gestart,None,0,0,0,"POLYGON Z ((79535.001 451043.803 0, 79536.098 451041.011 0, 79533.72199999999 451040.081 0, 79532.625 451042.873 0, 79535.001 451043.803 0))"
pand.4747360,518100001760493,2019,Bouw gestart,woonfunctie,172,172,1,"POLYGON Z ((79594.13400000001 450961.875 0, 79597.531 450953.213 0, 79587.174 450949.152 0, 79584.986 450954.73 0, 79590.382 450956.846 0, 79589.173 450959.93 0, 79594.13400000001 450961.875 0))"
pand.4747361,518100001760494,2019,Bouw gestart,woonfunctie,171,171,1,"POLYGON Z ((79590.755 450970.494 0, 79594.13400000001 450961.875 0, 79589.173 450959.93 0, 79587.96400000001 450963.014 0, 79582.624 450960.92 0, 79580.454 450966.454 0, 79590.755 450970.494 0))"
pand.4747362,518100001760495,2019,Bouw gestart,woonfunctie,164,164,1,"POLYGON Z ((79570.432 450968.927 0, 79572.609 450963.387 0, 79562.315 450959.342 0, 79558.841 450968.18 0, 79563.807 450970.197 0, 79565.125 450966.842 0, 79570.432 450968.927 0))"
pand.4747363,518100001760496,2019,Bouw gestart,woonfunctie,168,168,1,"POLYGON Z ((79587.29300000001 450979.321 0, 79590.755 450970.494 0, 79580.454 450966.454 0, 79578.284 450971.989 0, 79583.59699999999 450974.072 0, 79582.288 450977.409 0, 79587.29300000001 450979.321 0))"
pand.4747364,518100001760497,2019,Bouw gestart,woonfunctie,174,174,1,"POLYGON Z ((79577.228 450951.673 0, 79579.41099999999 450946.118 0, 79569.103 450942.067 0, 79565.70600000001 450950.712 0, 79570.66499999999 450952.661 0, 79571.879 450949.571 0, 79577.228 450951.673 0))"
pand.4747365,518100001760498,2019,Bouw gestart,woonfunctie,186,186,1,"POLYGON Z ((79597.531 450953.213 0, 79601.01700000001 450944.324 0, 79595.06 450941.988 0, 79593.761 450945.299 0, 79589.361 450943.574 0, 79587.174 450949.152 0, 79597.531 450953.213 0))"
pand.4747366,518100001760499,2019,Bouw gestart,woonfunctie,171,171,1,"POLYGON Z ((79574.78599999999 450957.847 0, 79569.451 450955.75 0, 79570.66499999999 450952.661 0, 79565.70600000001 450950.712 0, 79562.315 450959.342 0, 79572.609 450963.387 0, 79574.78599999999 450957.847 0))"
pand.4747367,518100001760500,2019,Bouw gestart,woonfunctie,186,186,1,"POLYGON Z ((79581.594 450940.563 0, 79577.20299999999 450938.838 0, 79578.501 450935.533 0, 79572.58500000001 450933.208 0, 79569.103 450942.067 0, 79579.41099999999 450946.118 0, 79581.594 450940.563 0))"
pand.4747368,518100001760501,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79448.18799999999 450873.308 0, 79451.455 450864.634 0, 79441.08199999999 450860.727 0, 79438.967 450866.342 0, 79444.304 450868.352 0, 79443.152 450871.411 0, 79448.18799999999 450873.308 0))"
pand.4747369,518100001760502,2019,Bouw gestart,woonfunctie,163,163,1,"POLYGON Z ((79457.999 450847.262 0, 79461.345 450838.379 0, 79455.364 450836.13 0, 79454.105 450839.423 0, 79449.81299999999 450837.782 0, 79447.675 450843.374 0, 79457.999 450847.262 0))"
pand.4747370,518100001760503,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79441.568 450890.882 0, 79444.92600000001 450881.969 0, 79434.58199999999 450878.073 0, 79432.47199999999 450883.675 0, 79437.791 450885.678 0, 79436.54399999999 450888.989 0, 79441.568 450890.882 0))"
pand.4747371,518100001760504,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79444.92600000001 450881.969 0, 79448.18799999999 450873.308 0, 79443.152 450871.411 0, 79442 450874.47 0, 79436.692 450872.471 0, 79434.58199999999 450878.073 0, 79444.92600000001 450881.969 0))"
pand.4747372,518100001760505,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79454.72 450855.968 0, 79457.999 450847.262 0, 79447.675 450843.374 0, 79445.538 450848.965 0, 79450.889 450851.011 0, 79449.715 450854.082 0, 79454.72 450855.968 0))"
pand.4747373,518100001760506,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79451.455 450864.634 0, 79454.72 450855.968 0, 79449.715 450854.082 0, 79448.541 450857.154 0, 79443.197 450855.111 0, 79441.08199999999 450860.727 0, 79451.455 450864.634 0))"
pand.4747374,518100001760509,2019,Bouw gestart,woonfunctie,167,167,1,"POLYGON Z ((79525.496 450932.846 0, 79531.66 450923.817 0, 79525.145 450919.338 0, 79524.36199999999 450920.485 0, 79521.81299999999 450918.745 0, 79521.765 450918.815 0, 79518.266 450923.94 0, 79522.936 450927.128 0, 79521.087 450929.836 0, 79525.496 450932.846 0))"
pand.4747375,518100001760510,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79520.304 450940.452 0, 79525.496 450932.846 0, 79521.087 450929.836 0, 79519.238 450932.544 0, 79514.522 450929.325 0, 79511.178 450934.222 0, 79520.304 450940.452 0))"
pand.4747376,518100001760511,2019,Bouw gestart,woonfunctie,167,167,1,"POLYGON Z ((79514.798 450914.004 0, 79512.14200000001 450912.193 0, 79512.925 450911.045 0, 79506.43700000001 450906.622 0, 79500.302 450915.621 0, 79504.715 450918.629 0, 79506.58100000001 450915.892 0, 79511.31299999999 450919.117 0, 79514.798 450914.004 0))"
pand.4747377,518100001760512,2019,Bouw gestart,woonfunctie,158,158,1,"POLYGON Z ((79507.62 450924.619 0, 79502.849 450921.367 0, 79504.715 450918.629 0, 79500.302 450915.621 0, 79495.07799999999 450923.285 0, 79504.261 450929.545 0, 79507.62 450924.619 0))"
pand.4747500,518100001760635,2019,Bouw gestart,woonfunctie,67,125,30,"POLYGON Z ((80418.969 448347.632 0, 80438.808 448361.138 0, 80441.84699999999 448356.675 0, 80448.29399999999 448361.064 0, 80455.374 448350.666 0, 80448.927 448346.276 0, 80451.966 448341.812 0, 80438.575 448332.695 0, 80435.53599999999 448337.159 0, 80429.088 448332.769 0, 80418.969 448347.632 0))"
pand.4747730,518100001760865,2019,Bouw gestart,woonfunctie,350,350,1,"POLYGON Z ((75227.792 451292.539 0, 75231.24000000001 451285.42 0, 75232.789 451286.19 0, 75232.37300000001 451287.027 0, 75235.955 451288.808 0, 75239.071 451282.539 0, 75235.489 451280.759 0, 75233.368 451285.025 0, 75231.819 451284.255 0, 75232.072 451283.734 0, 75218.762 451277.263 0, 75214.538 451285.951 0, 75227.792 451292.539 0))"
pand.4748099,518100001761236,2019,Bouw gestart,woonfunctie,155,155,1,"POLYGON Z ((75218.84600000001 453412.618 0, 75223.129 453415.197 0, 75225.08900000001 453411.942 0, 75229.374 453414.522 0, 75227.413 453417.777 0, 75231.696 453420.356 0, 75235.823 453413.503 0, 75222.973 453405.765 0, 75218.84600000001 453412.618 0))"
pand.8658375,638100000380330,2020,Bouw gestart,woonfunctie,225,225,1,"POLYGON Z ((94487.405 458150.329 0, 94487.458 458149.393 0, 94483.674 458149.178 0, 94483.75900000001 458147.681 0, 94479.556 458147.443 0, 94479.17200000001 458154.212 0, 94476.486 458154.059 0, 94476.249 458158.248 0, 94477.936 458158.343 0, 94477.708 458162.362 0, 94478.177 458162.39 0, 94488.19100000001 458162.957 0, 94488.573 458156.218 0, 94487.076 458156.133 0, 94487.239 458153.263 0, 94488.20699999999 458152.832 0, 94488.31600000001 458150.902 0, 94487.405 458150.329 0))"
pand.1546008,614100000014890,2017,Bouw gestart,woonfunctie,367,367,1,"POLYGON Z ((64459.26 431588.439 0, 64458.944 431589.019 0, 64456.89 431587.897 0, 64452.892 431595.216 0, 64454.946 431596.338 0, 64452.117 431601.516 0, 64462.649 431607.268 0, 64469.792 431594.192 0, 64459.26 431588.439 0))"
pand.1546031,614100000014915,2017,Bouw gestart,"winkelfunctie, woonfunctie",70,180,3,"POLYGON Z ((66433.738 437012.012 0, 66431.882 437013.782 0, 66429.088 437016.449 0, 66430.978 437031.561 0, 66440.421 437030.353 0, 66439.678 437024.417 0, 66439.52899999999 437023.224 0, 66437.739 437021.348 0, 66438.376 437020.739 0, 66444.018 437015.355 0, 66449.827 437009.811 0, 66443.38499999999 437003.061 0, 66443.257 437002.927 0, 66433.738 437012.012 0))"
pand.1546032,614100000014916,2017,Bouw gestart,woonfunctie,319,319,1,"POLYGON Z ((65221.914 434833.308 0, 65220.412 434832.854 0, 65218.445 434839.363 0, 65217.009 434838.93 0, 65215.013 434845.535 0, 65217.808 434846.379 0, 65216.015 434852.314 0, 65222.381 434854.238 0, 65220.689 434859.838 0, 65228.969 434862.339 0, 65231.465 434854.078 0, 65226.66 434852.626 0, 65230.582 434839.646 0, 65226.083 434838.286 0, 65227.112 434834.879 0, 65223.35 434833.742 0, 65223.524 434833.168 0, 65222.088 434832.734 0, 65221.914 434833.308 0))"
pand.1546119,614100002239064,2017,Bouw gestart,woonfunctie,183,183,1,"POLYGON Z ((64756.404 434794.056 0, 64767.016 434793.397 0, 64766.631 434787.192 0, 64755.502 434787.867 0, 64755.736 434791.639 0, 64743.524 434792.381 0, 64743.967 434799.519 0, 64748.758 434799.228 0, 64749.099 434804.717 0, 64757.036 434804.235 0, 64756.404 434794.056 0))"
pand.1546128,614100002239074,2019,Bouw gestart,"winkelfunctie, woonfunctie",59,104,3,"POLYGON Z ((66597.16 437109.179 0, 66597.299 437108.971 0, 66593.414 437106.335 0, 66593.27499999999 437106.543 0, 66591.47100000001 437105.319 0, 66591.61 437105.111 0, 66587.05499999999 437102.02 0, 66586.916 437102.228 0, 66586.088 437101.666 0, 66580.679 437109.778 0, 66594.333 437119.043 0, 66599.742 437110.931 0, 66597.16 437109.179 0))"
pand.1546131,614100002239078,2017,Bouw gestart,woonfunctie,200,200,1,"POLYGON Z ((65232.134 434891.397 0, 65223.749 434889.313 0, 65222.349 434894.807 0, 65212.309 434892.248 0, 65210.324 434900.04 0, 65215.168 434901.244 0, 65214.963 434902.07 0, 65219.816 434903.276 0, 65220.021 434902.462 0, 65224.877 434903.674 0, 65226.84 434895.971 0, 65230.721 434896.94 0, 65232.134 434891.397 0))"
pand.1546146,614100002239096,2018,Bouw gestart,woonfunctie,122,122,1,"POLYGON Z ((66338.599 436479.748 0, 66350.56600000001 436476.698 0, 66348.899 436470.157 0, 66336.931 436473.207 0, 66338.599 436479.748 0))"
pand.1546152,614100002239102,2018,Bouw gestart,woonfunctie,256,256,1,"POLYGON Z ((66546.806 437415.431 0, 66540.673 437424.31 0, 66546.219 437428.14 0, 66557.567 437411.71 0, 66552.02099999999 437407.88 0, 66549.88099999999 437410.979 0, 66550.59 437405.324 0, 66543.90300000001 437404.484 0, 66543.73699999999 437405.804 0, 66540.94 437403.872 0, 66536.75199999999 437409.934 0, 66541.804 437413.424 0, 66542.99800000001 437411.696 0, 66542.595 437414.903 0, 66546.806 437415.431 0))"
pand.1546153,614100002239103,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((66541.122 437414.411 0, 66534.019 437412.458 0, 66532.58100000001 437417.688 0, 66539.68399999999 437419.642 0, 66541.122 437414.411 0))"
pand.1546166,614100002239116,2018,Bouw gestart,woonfunctie,110,110,1,"POLYGON Z ((63609.485 432714.438 0, 63614.679 432715.781 0, 63617.072 432706.525 0, 63611.877 432705.182 0, 63609.485 432714.438 0))"
pand.1546167,614100002239117,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63616.295 432697.545 0, 63615.794 432699.481 0, 63618.698 432700.232 0, 63619.199 432698.296 0, 63616.295 432697.545 0))"
pand.1546168,614100002239118,2018,Bouw gestart,woonfunctie,110,110,1,"POLYGON Z ((63622.009 432707.801 0, 63617.072 432706.525 0, 63614.679 432715.781 0, 63619.616 432717.057 0, 63622.009 432707.801 0))"
pand.1546169,614100002239119,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63622.104 432699.046 0, 63619.199 432698.296 0, 63618.698 432700.232 0, 63621.603 432700.983 0, 63622.104 432699.046 0))"
pand.1546170,614100002239120,2018,Bouw gestart,woonfunctie,110,110,1,"POLYGON Z ((63626.947 432709.078 0, 63622.009 432707.801 0, 63619.616 432717.057 0, 63624.554 432718.334 0, 63626.947 432709.078 0))"
pand.1546171,614100002239121,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63626.17 432700.098 0, 63625.669 432702.034 0, 63628.574 432702.785 0, 63629.074 432700.849 0, 63626.17 432700.098 0))"
pand.1546172,614100002239122,2018,Bouw gestart,woonfunctie,110,110,1,"POLYGON Z ((63629.492 432719.61 0, 63631.885 432710.354 0, 63626.947 432709.078 0, 63624.554 432718.334 0, 63629.492 432719.61 0))"
pand.1546173,614100002239123,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63631.979 432701.599 0, 63629.074 432700.849 0, 63628.574 432702.785 0, 63631.478 432703.536 0, 63631.979 432701.599 0))"
pand.1546174,614100002239124,2018,Bouw gestart,woonfunctie,110,110,1,"POLYGON Z ((63631.885 432710.354 0, 63629.492 432719.61 0, 63634.429 432720.887 0, 63636.822 432711.631 0, 63631.885 432710.354 0))"
pand.1546175,614100002239125,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63636.045 432702.651 0, 63635.545 432704.587 0, 63638.449 432705.338 0, 63638.95 432703.401 0, 63636.045 432702.651 0))"
pand.1546176,614100002239126,2018,Bouw gestart,woonfunctie,110,110,1,"POLYGON Z ((63636.822 432711.631 0, 63634.429 432720.887 0, 63639.624 432722.229 0, 63642.016 432712.974 0, 63636.822 432711.631 0))"
pand.1546177,614100002239127,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63641.854 432704.152 0, 63638.95 432703.401 0, 63638.449 432705.338 0, 63641.354 432706.089 0, 63641.854 432704.152 0))"
pand.1546178,614100002239128,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63634.983 432697.191 0, 63637.67 432697.886 0, 63645.4 432699.884 0, 63647.294 432692.56 0, 63636.876 432689.867 0, 63634.983 432697.191 0))"
pand.1546179,614100002239129,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63637.67 432697.886 0, 63634.983 432697.191 0, 63631.474 432696.284 0, 63630.593 432699.692 0, 63636.789 432701.294 0, 63637.67 432697.886 0))"
pand.1546180,614100002239130,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63641.457 432683.237 0, 63638.77 432682.543 0, 63636.876 432689.867 0, 63647.294 432692.56 0, 63649.187 432685.236 0, 63641.457 432683.237 0))"
pand.1546181,614100002239131,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63638.77 432682.543 0, 63641.457 432683.237 0, 63642.338 432679.829 0, 63636.142 432678.227 0, 63635.261 432681.635 0, 63638.77 432682.543 0))"
pand.1546182,614100002239132,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63640.934 432675.581 0, 63643.532 432676.518 0, 63651.056 432679.231 0, 63653.622 432672.115 0, 63643.501 432668.465 0, 63640.934 432675.581 0))"
pand.1546183,614100002239133,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63640.934 432675.581 0, 63637.512 432674.347 0, 63636.318 432677.658 0, 63642.338 432679.829 0, 63643.532 432676.519 0, 63643.532 432676.518 0, 63640.934 432675.581 0))"
pand.1546184,614100002239134,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63656.189 432664.999 0, 63648.665 432662.285 0, 63646.067 432661.348 0, 63643.501 432668.465 0, 63653.622 432672.115 0, 63656.189 432664.999 0))"
pand.1546185,614100002239135,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63646.067 432661.348 0, 63648.665 432662.285 0, 63649.859 432658.974 0, 63643.839 432656.803 0, 63642.645 432660.114 0, 63646.067 432661.348 0))"
pand.1546186,614100002239136,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63648.984 432654.588 0, 63651.447 432655.832 0, 63658.587 432659.441 0, 63661.999 432652.689 0, 63652.396 432647.836 0, 63648.984 432654.588 0))"
pand.1546187,614100002239137,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63648.984 432654.588 0, 63645.735 432652.946 0, 63644.147 432656.087 0, 63649.859 432658.974 0, 63651.447 432655.832 0, 63648.984 432654.588 0))"
pand.1546188,614100002239138,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63658.271 432642.329 0, 63655.808 432641.084 0, 63652.396 432647.836 0, 63661.999 432652.689 0, 63665.411 432645.937 0, 63658.271 432642.329 0))"
pand.1546189,614100002239139,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63658.271 432642.329 0, 63659.859 432639.187 0, 63654.147 432636.301 0, 63652.559 432639.442 0, 63655.808 432641.084 0, 63658.271 432642.329 0))"
pand.1546190,614100002239140,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63659.112 432634.777 0, 63661.538 432636.093 0, 63668.569 432639.909 0, 63672.178 432633.26 0, 63662.72 432628.128 0, 63659.112 432634.777 0))"
pand.1546191,614100002239141,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63661.538 432636.093 0, 63659.112 432634.777 0, 63655.913 432633.041 0, 63654.234 432636.135 0, 63659.859 432639.187 0, 63661.538 432636.093 0))"
pand.1546192,614100002239142,2018,Bouw gestart,woonfunctie,176,176,1,"POLYGON Z ((63668.755 432622.796 0, 63666.329 432621.479 0, 63662.72 432628.128 0, 63672.178 432633.26 0, 63675.786 432626.611 0, 63668.755 432622.796 0))"
pand.1546193,614100002239143,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63666.329 432621.479 0, 63668.755 432622.796 0, 63670.434 432619.702 0, 63664.809 432616.649 0, 63663.13 432619.743 0, 63666.329 432621.479 0))"
pand.1546194,614100002239144,2018,Bouw gestart,woonfunctie,132,132,1,"POLYGON Z ((63690.613 432633.477 0, 63695.745 432624.02 0, 63690.766 432621.318 0, 63685.634 432630.774 0, 63690.613 432633.477 0))"
pand.1546195,614100002239145,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63697.861 432613.847 0, 63700.393 432615.455 0, 63701.466 432613.767 0, 63698.933 432612.158 0, 63697.861 432613.847 0))"
pand.1546196,614100002239146,2018,Bouw gestart,woonfunctie,132,132,1,"POLYGON Z ((63695.359 432636.053 0, 63700.491 432626.596 0, 63695.745 432624.02 0, 63690.613 432633.477 0, 63695.359 432636.053 0))"
pand.1546197,614100002239147,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63703.998 432615.375 0, 63701.466 432613.767 0, 63700.393 432615.455 0, 63702.926 432617.064 0, 63703.998 432615.375 0))"
pand.1546198,614100002239148,2018,Bouw gestart,woonfunctie,132,132,1,"POLYGON Z ((63700.105 432638.628 0, 63705.237 432629.171 0, 63700.491 432626.596 0, 63695.359 432636.053 0, 63700.105 432638.628 0))"
pand.1546199,614100002239149,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63709.531 432621.26 0, 63710.603 432619.571 0, 63708.071 432617.963 0, 63706.999 432619.651 0, 63709.531 432621.26 0))"
pand.1546200,614100002239150,2018,Bouw gestart,woonfunctie,132,132,1,"POLYGON Z ((63704.851 432641.204 0, 63709.983 432631.747 0, 63705.237 432629.171 0, 63700.105 432638.628 0, 63704.851 432641.204 0))"
pand.1546201,614100002239151,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63710.603 432619.571 0, 63709.531 432621.26 0, 63712.063 432622.868 0, 63713.136 432621.18 0, 63710.603 432619.571 0))"
pand.1546202,614100002239152,2018,Bouw gestart,woonfunctie,132,132,1,"POLYGON Z ((63709.597 432643.78 0, 63714.729 432634.323 0, 63709.983 432631.747 0, 63704.851 432641.204 0, 63709.597 432643.78 0))"
pand.1546203,614100002239153,2018,Bouw gestart,None,0,0,0,"POLYGON Z ((63718.669 432627.064 0, 63719.741 432625.376 0, 63717.209 432623.767 0, 63716.137 432625.456 0, 63718.669 432627.064 0))"
